symbol,direction,sell_venue,buy_venue,notional_usd,quantity,common_step,step_origin,arrival_seq,session_id,ts_utc,sell_vwap,buy_vwap,reference_price,fill_usd_est,gross_entry_bps,entry_fees_bps,entry_after_fees_bps,entry_after_fees_and_reserve_bps,exit_fee_assumption_bps,reserve_bps,funding_estimate_bps,funding_status,quality_ok,cost_qualified,mapping_verified,mapping_status,reject_reason,executable,receive_age_sell_ms,receive_age_buy_ms,event_skew_ms,event_age_sell_ms,event_age_buy_ms,event_age_status,clock_offset_unknown,exit_status,note
NVDA,HL>ONDO,HL,ONDO,1000,4.500,0.010,instrument_metadata,259,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:31.682Z,222.0807466666666666666666667,222.00,222.040,999.3633600000000000000000002,3.636581997237734942652976941,3.40,0.236581997237734942652976941,-4.763418002762265057347023059,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,250,0,466.745499,1767.338536,1300.593037,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,100,0.450,0.010,instrument_metadata,285,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:36.757Z,222.0874666666666666666666667,222.00,222.040,99.93936000000000000000000002,3.939230168738365459676936588,3.40,0.539230168738365459676936588,-4.460769831261634540323063412,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,0,203,4.781729,1516.794364,1512.012635,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,500,2.250,0.010,instrument_metadata,285,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:36.757Z,222.0814933333333333333333333,222.00,222.040,499.6833599999999999999999999,3.670209571848916111211191677,3.40,0.270209571848916111211191677,-4.729790428151083888788808323,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,0,203,4.781729,1516.794364,1512.012635,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,1000,4.500,0.010,instrument_metadata,285,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:36.757Z,222.0807466666666666666666667,222.00,222.040,999.3633600000000000000000002,3.636581997237734942652976941,3.40,0.236581997237734942652976941,-4.763418002762265057347023059,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,0,203,4.781729,1516.794364,1512.012635,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,100,0.450,0.010,instrument_metadata,286,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:36.812Z,222.0874666666666666666666667,222.00,222.040,99.93936000000000000000000002,3.939230168738365459676936588,3.40,0.539230168738365459676936588,-4.460769831261634540323063412,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,47,0,272.783694,1571.250464,1298.46677,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,500,2.250,0.010,instrument_metadata,286,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:36.812Z,222.0814933333333333333333333,222.00,222.040,499.6833599999999999999999999,3.670209571848916111211191677,3.40,0.270209571848916111211191677,-4.729790428151083888788808323,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,47,0,272.783694,1571.250464,1298.46677,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,1000,4.500,0.010,instrument_metadata,286,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:36.812Z,222.0807466666666666666666667,222.00,222.040,999.3633600000000000000000002,3.636581997237734942652976941,3.40,0.236581997237734942652976941,-4.763418002762265057347023059,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,47,0,272.783694,1571.250464,1298.46677,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,100,0.450,0.010,instrument_metadata,312,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:42.304Z,222.0874666666666666666666667,222.00,222.040,99.93936000000000000000000002,3.939230168738365459676936588,3.40,0.539230168738365459676936588,-4.460769831261634540323063412,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,0,110,187.82293,1602.202672,1414.379742,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,500,2.250,0.010,instrument_metadata,312,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:42.304Z,222.0814933333333333333333333,222.00,222.040,499.6833599999999999999999999,3.670209571848916111211191677,3.40,0.270209571848916111211191677,-4.729790428151083888788808323,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,0,110,187.82293,1602.202672,1414.379742,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,1000,4.500,0.010,instrument_metadata,312,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:42.304Z,222.0807466666666666666666667,222.00,222.040,999.3633600000000000000000002,3.636581997237734942652976941,3.40,0.236581997237734942652976941,-4.763418002762265057347023059,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,0,110,187.82293,1602.202672,1414.379742,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,100,0.450,0.010,instrument_metadata,313,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:42.448Z,222.0874666666666666666666667,222.00,222.040,99.93936000000000000000000002,3.939230168738365459676936588,3.40,0.539230168738365459676936588,-4.460769831261634540323063412,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,140,0,443.824807,1746.536272,1302.711465,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,500,2.250,0.010,instrument_metadata,313,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:42.448Z,222.0814933333333333333333333,222.00,222.040,499.6833599999999999999999999,3.670209571848916111211191677,3.40,0.270209571848916111211191677,-4.729790428151083888788808323,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,140,0,443.824807,1746.536272,1302.711465,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,1000,4.500,0.010,instrument_metadata,313,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:42.448Z,222.0807466666666666666666667,222.00,222.040,999.3633600000000000000000002,3.636581997237734942652976941,3.40,0.236581997237734942652976941,-4.763418002762265057347023059,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,140,0,443.824807,1746.536272,1302.711465,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,100,0.450,0.010,instrument_metadata,335,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:47.920Z,222.0874666666666666666666667,222.00,222.040,99.93936000000000000000000002,3.939230168738365459676936588,3.40,0.539230168738365459676936588,-4.460769831261634540323063412,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,0,94,450.863038,1849.508736,1398.645698,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,500,2.250,0.010,instrument_metadata,335,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:47.920Z,222.0814933333333333333333333,222.00,222.040,499.6833599999999999999999999,3.670209571848916111211191677,3.40,0.270209571848916111211191677,-4.729790428151083888788808323,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,0,94,450.863038,1849.508736,1398.645698,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,1000,4.500,0.010,instrument_metadata,335,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:47.920Z,222.0807466666666666666666667,222.00,222.040,999.3633600000000000000000002,3.636581997237734942652976941,3.40,0.236581997237734942652976941,-4.763418002762265057347023059,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,0,94,450.863038,1849.508736,1398.645698,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,100,0.450,0.010,instrument_metadata,363,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:53.006Z,222.0874666666666666666666667,222.00,222.040,99.93936000000000000000000002,3.939230168738365459676936588,3.40,0.539230168738365459676936588,-4.460769831261634540323063412,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,0,63,169.899704,1534.9875,1365.087796,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,500,2.250,0.010,instrument_metadata,363,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:53.006Z,222.0814933333333333333333333,222.00,222.040,499.6833599999999999999999999,3.670209571848916111211191677,3.40,0.270209571848916111211191677,-4.729790428151083888788808323,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,0,63,169.899704,1534.9875,1365.087796,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,1000,4.500,0.010,instrument_metadata,363,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:53.006Z,222.0807466666666666666666667,222.00,222.040,999.3633600000000000000000002,3.636581997237734942652976941,3.40,0.236581997237734942652976941,-4.763418002762265057347023059,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,0,63,169.899704,1534.9875,1365.087796,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,100,0.450,0.010,instrument_metadata,364,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:53.198Z,222.0874666666666666666666667,222.00,222.040,99.93936000000000000000000002,3.939230168738365459676936588,3.40,0.539230168738365459676936588,-4.460769831261634540323063412,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,187,0,421.901571,1726.2374,1304.335829,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,500,2.250,0.010,instrument_metadata,364,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:53.198Z,222.0814933333333333333333333,222.00,222.040,499.6833599999999999999999999,3.670209571848916111211191677,3.40,0.270209571848916111211191677,-4.729790428151083888788808323,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,187,0,421.901571,1726.2374,1304.335829,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,1000,4.500,0.010,instrument_metadata,364,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:53.198Z,222.0807466666666666666666667,222.00,222.040,999.3633600000000000000000002,3.636581997237734942652976941,3.40,0.236581997237734942652976941,-4.763418002762265057347023059,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,187,0,421.901571,1726.2374,1304.335829,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,100,0.450,0.010,instrument_metadata,385,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:58.416Z,222.0874666666666666666666667,222.00,222.040,99.93936000000000000000000002,3.939230168738365459676936588,3.40,0.539230168738365459676936588,-4.460769831261634540323063412,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,0,94,133.939475,1536.2389,1402.299425,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,500,2.250,0.010,instrument_metadata,385,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:58.416Z,222.0814933333333333333333333,222.00,222.040,499.6833599999999999999999999,3.670209571848916111211191677,3.40,0.270209571848916111211191677,-4.729790428151083888788808323,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,0,94,133.939475,1536.2389,1402.299425,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,1000,4.500,0.010,instrument_metadata,385,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:58.416Z,222.0807466666666666666666667,222.00,222.040,999.3633600000000000000000002,3.636581997237734942652976941,3.40,0.236581997237734942652976941,-4.763418002762265057347023059,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,0,94,133.939475,1536.2389,1402.299425,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,100,0.450,0.010,instrument_metadata,386,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:58.568Z,222.0874666666666666666666667,222.00,222.040,99.93936000000000000000000002,3.939230168738365459676936588,3.40,0.539230168738365459676936588,-4.460769831261634540323063412,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,156,0,389.94137,1688.9825,1299.04113,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,500,2.250,0.010,instrument_metadata,386,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:58.568Z,222.0814933333333333333333333,222.00,222.040,499.6833599999999999999999999,3.670209571848916111211191677,3.40,0.270209571848916111211191677,-4.729790428151083888788808323,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,156,0,389.94137,1688.9825,1299.04113,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,1000,4.500,0.010,instrument_metadata,386,20260919T093133Z-1980d7eb74f6,2026-09-19T09:32:58.568Z,222.0807466666666666666666667,222.00,222.040,999.3633600000000000000000002,3.636581997237734942652976941,3.40,0.236581997237734942652976941,-4.763418002762265057347023059,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,156,0,389.94137,1688.9825,1299.04113,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,100,0.450,0.010,instrument_metadata,412,20260919T093133Z-1980d7eb74f6,2026-09-19T09:33:03.805Z,222.0874666666666666666666667,222.00,222.040,99.93936000000000000000000002,3.939230168738365459676936588,3.40,0.539230168738365459676936588,-4.460769831261634540323063412,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,0,110,143.976648,1559.646972,1415.670324,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,500,2.250,0.010,instrument_metadata,412,20260919T093133Z-1980d7eb74f6,2026-09-19T09:33:03.805Z,222.0814933333333333333333333,222.00,222.040,499.6833599999999999999999999,3.670209571848916111211191677,3.40,0.270209571848916111211191677,-4.729790428151083888788808323,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,0,110,143.976648,1559.646972,1415.670324,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,1000,4.500,0.010,instrument_metadata,412,20260919T093133Z-1980d7eb74f6,2026-09-19T09:33:03.805Z,222.0807466666666666666666667,222.00,222.040,999.3633600000000000000000002,3.636581997237734942652976941,3.40,0.236581997237734942652976941,-4.763418002762265057347023059,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,0,110,143.976648,1559.646972,1415.670324,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,100,0.450,0.010,instrument_metadata,413,20260919T093133Z-1980d7eb74f6,2026-09-19T09:33:03.946Z,222.0874666666666666666666667,222.00,222.040,99.93936000000000000000000002,3.939230168738365459676936588,3.40,0.539230168738365459676936588,-4.460769831261634540323063412,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,140,0,399.978391,1700.122872,1300.144481,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,500,2.250,0.010,instrument_metadata,413,20260919T093133Z-1980d7eb74f6,2026-09-19T09:33:03.946Z,222.0814933333333333333333333,222.00,222.040,499.6833599999999999999999999,3.670209571848916111211191677,3.40,0.270209571848916111211191677,-4.729790428151083888788808323,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,140,0,399.978391,1700.122872,1300.144481,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,1000,4.500,0.010,instrument_metadata,413,20260919T093133Z-1980d7eb74f6,2026-09-19T09:33:03.946Z,222.0807466666666666666666667,222.00,222.040,999.3633600000000000000000002,3.636581997237734942652976941,3.40,0.236581997237734942652976941,-4.763418002762265057347023059,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,140,0,399.978391,1700.122872,1300.144481,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,100,0.450,0.010,instrument_metadata,483,20260919T093133Z-1980d7eb74f6,2026-09-19T09:33:14.668Z,222.050,221.96,222.0025,99.922500,4.054008400806297226382585782,3.40,0.654008400806297226382585782,-4.345991599193702773617414218,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,0,187,45.054353,1539.795464,1494.741111,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,500,2.250,0.010,instrument_metadata,483,20260919T093133Z-1980d7eb74f6,2026-09-19T09:33:14.668Z,222.050,221.96,222.0025,499.612500,4.054008400806297226382585782,3.40,0.654008400806297226382585782,-4.345991599193702773617414218,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,0,187,45.054353,1539.795464,1494.741111,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,1000,4.500,0.010,instrument_metadata,483,20260919T093133Z-1980d7eb74f6,2026-09-19T09:33:14.668Z,222.050,221.96,222.0025,999.225000,4.054008400806297226382585782,3.40,0.654008400806297226382585782,-4.345991599193702773617414218,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,0,187,45.054353,1539.795464,1494.741111,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,100,0.450,0.010,instrument_metadata,484,20260919T093133Z-1980d7eb74f6,2026-09-19T09:33:14.730Z,222.050,221.96,222.0025,99.922500,4.054008400806297226382585782,3.40,0.654008400806297226382585782,-4.345991599193702773617414218,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,63,0,301.056244,1601.654164,1300.59792,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,500,2.250,0.010,instrument_metadata,484,20260919T093133Z-1980d7eb74f6,2026-09-19T09:33:14.730Z,222.050,221.96,222.0025,499.612500,4.054008400806297226382585782,3.40,0.654008400806297226382585782,-4.345991599193702773617414218,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,63,0,301.056244,1601.654164,1300.59792,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,1000,4.500,0.010,instrument_metadata,484,20260919T093133Z-1980d7eb74f6,2026-09-19T09:33:14.730Z,222.050,221.96,222.0025,999.225000,4.054008400806297226382585782,3.40,0.654008400806297226382585782,-4.345991599193702773617414218,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,63,0,301.056244,1601.654164,1300.59792,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,100,0.450,0.010,instrument_metadata,509,20260919T093133Z-1980d7eb74f6,2026-09-19T09:33:19.948Z,222.060,221.96,222.005,99.927000,4.504403053985270602013468165,3.40,1.104403053985270602013468165,-3.895596946014729397986531835,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,0,93,132.093721,1530.649628,1398.555907,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,500,2.250,0.010,instrument_metadata,509,20260919T093133Z-1980d7eb74f6,2026-09-19T09:33:19.948Z,222.052,221.96,222.005,499.617000,4.144050809666448953852390712,3.40,0.744050809666448953852390712,-4.255949190333551046147609288,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,0,93,132.093721,1530.649628,1398.555907,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,1000,4.500,0.010,instrument_metadata,509,20260919T093133Z-1980d7eb74f6,2026-09-19T09:33:19.948Z,222.051,221.96,222.005,999.229500,4.099006779126596247832256030,3.40,0.699006779126596247832256030,-4.300993220873403752167743970,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,0,93,132.093721,1530.649628,1398.555907,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,100,0.450,0.010,instrument_metadata,510,20260919T093133Z-1980d7eb74f6,2026-09-19T09:33:20.107Z,222.060,221.96,222.005,99.927000,4.504403053985270602013468165,3.40,1.104403053985270602013468165,-3.895596946014729397986531835,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,157,0,388.095587,1689.815028,1301.719441,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,500,2.250,0.010,instrument_metadata,510,20260919T093133Z-1980d7eb74f6,2026-09-19T09:33:20.107Z,222.052,221.96,222.005,499.617000,4.144050809666448953852390712,3.40,0.744050809666448953852390712,-4.255949190333551046147609288,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,157,0,388.095587,1689.815028,1301.719441,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,1000,4.500,0.010,instrument_metadata,510,20260919T093133Z-1980d7eb74f6,2026-09-19T09:33:20.107Z,222.051,221.96,222.005,999.229500,4.099006779126596247832256030,3.40,0.699006779126596247832256030,-4.300993220873403752167743970,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,157,0,388.095587,1689.815028,1301.719441,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,100,0.450,0.010,instrument_metadata,537,20260919T093133Z-1980d7eb74f6,2026-09-19T09:33:25.444Z,222.060,221.96,222.005,99.927000,4.504403053985270602013468165,3.40,1.104403053985270602013468165,-3.895596946014729397986531835,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,0,203,81.132875,1579.558764,1498.425889,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
NVDA,HL>ONDO,HL,ONDO,500,2.250,0.010,instrument_metadata,537,20260919T093133Z-1980d7eb74f6,2026-09-19T09:33:25.444Z,222.044,221.96,222.005,499.599000,3.783698565347627305691313259,3.40,0.383698565347627305691313259,-4.616301434652372694308686741,3.40,5.0,-0.00050000,observed,true,true,false,mapping_unverified,,false,0,203,81.132875,1579.558764,1498.425889,not_checked,true,unclosed,"the multiplier / settlement-asset / underlying equivalence of this pair is not verified anywhere in this repository (plan 5.2), so the row is a nominal comparison and never an executable conclusion"
